Grupo,Asignatura,Profesor,Edificio,Salon,Lun,Mar,Mie,Jue,Vie
6Cv2,NTELIGENCIA ARTIFICIAL,ORTIZ CASTILLO MARCO ANTONIO,3,,16:30-18:00,,16:30-18:00,16:30-18:00,
6Cv2,SISTEMAS EN CHIP,LINARES VALLEJO ERICK EUGENIO,3,211,15:00-16:30,,,15:00-16:30,16:30-18:00
6Cv2,METODOS CUANTITATIVOS PARA LA TOMA DE DECISIONES,MEDINA MEJIA VIRGINIA,3,211,,18:30-20:00,18:30-20:00,,18:30-20:00
6Cv2,COMPUTACION GRAPHICS,PALMA OROZCO ROSAURA,3,211,13:30-15:00,13:30-15:00,,13:30-15:00,
6Cv2,INGENIERIA DE SOFTWARE,GONZALEZ RAMIREZ MARKO ALFONSO,3,,18:30-20:00,16:30-18:00,,18:30-20:00,
6Cv2,APLICACIONES PARA COMUNICACIONES EN RED,PEREZ DE LOS SANTOS MONDRAGON TANIBET,3,211,,15:00-16:30,15:00-16:30,,15:00-16:30
